,br_code,Branch_name,supplier_code,Supplier_name,item_code,Item_name,qty,line_level_rate,qty_calc,total
2648,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213516,XL-80 10TAB,4,0,40,0
2649,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213517,XL-80 EXPT 100ML,4,65.05,4,260.20
2650,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213523,XONE 1GM INJ VIAL,4,45.82,4,183.28
2651,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213524,XONE 500MG INJ VIAL,4,32.93,4,131.72
2652,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213525,XPECT-B SYP 100ML,4,0,4,0
2653,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,213533,XYLOCAINE 2% JELLY 30GM,4,24.40,4,97.60
2654,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213539,XYMEX ORAL DROP 15ML,4,48.99,4,195.96
2655,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213540,XYMEX SYP 200ML,4,72.59,4,290.36
2656,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),213564,YOGI KANTHIKA 70PILLS,4,28.13,4,112.52
2657,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),213565,YOGI KANTHIKA 140PILL,4,50.05,4,200.20
2658,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13627,SIDDHAYU HEALTHCARE PVT LTD,213567,YOGRAJ GUGGUL BAID 120TAB,4,94.29,4,377.16
2659,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),213568,YOGRAJ GUGGUL ZANDU 30TAB,4,0,120,0
2660,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,213589,ZAD-G CREAM 15GM,4,19.26,4,77.04
2661,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),213592,ZADPOLA 100GM,4,56.26,4,225.04
2662,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),213594,ZADPOLA 50GM,4,31.25,4,125.00
2663,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18013,SUN PHARMA DISTRIBUTORS LIMITED (RBX),213611,ZANOCIN 100MG 10TAB,4,38.60,40,154.40
2664,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18013,SUN PHARMA DISTRIBUTORS LIMITED (RBX),213612,ZANOCIN 200MG 10TAB,4,53.70,40,214.80
2665,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18013,SUN PHARMA DISTRIBUTORS LIMITED (RBX),213614,ZANOCIN 100ML I.V,4,0,4,0
2666,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213625,ZAPIZ 0.25MG 10TAB ##,4,0,40,0
2667,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213626,ZAPIZ 2MG 10TAB ##,4,0,40,0
2668,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213631,ZATHRIN 100DT 3TAB,4,16.47,12,65.88
2669,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213639,ZECAL 500MG 15TAB,4,96.75,60,387.00
2670,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S19045,MEHER LIFECARE PRIVATE LIMITED (BYCULLA),213643,ZECUF COUGH SYP 100ML,4,86.79,4,347.16
2671,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,213644,ZEDEX SYP 100ML,4,93.67,4,374.68
2672,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01264,MOHAR MEDICAL AGENCIES,213648,ZEET EXPT 100ML ##,4,68.70,4,274.80
2673,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213653,ZEFRICH CHOC POW 200GM,4,179.91,4,719.64
2674,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213655,ZEFRICH MILK-MASALA POW 200GM,4,179.91,4,719.64
2675,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),213656,ZEFS COUGH SYP 100ML,4,60.63,4,242.52
2676,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213658,ZEN 100MG 10TAB,4,7.20,40,28.80
2677,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213659,ZEN 200MG 10TAB,4,10.60,40,42.40
2678,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213660,ZEN-RETARD 200MG 10TAB,4,18.20,40,72.80
2679,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213661,ZEN-RETARD 300MG 10TAB,4,27.80,40,111.20
2680,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213662,ZEN-RETARD 400MG 10TAB,4,31.60,40,126.40
2681,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213679,ZENOXA 150MG 10TAB,4,56.70,40,226.80
2682,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213680,ZENOXA 300MG 10TAB,4,88.50,40,354.00
2683,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213681,ZENOXA 600MG 10TAB,4,169.80,40,679.20
2684,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01733,ROYAL PHARMA(MULUND),213686,ZEPNAP 1MG 10TAB,4,0,40,0
2685,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213690,ZEPTOL 100MG 10TAB,4,6.80,40,27.20
2686,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213691,ZEPTOL 200MG 10TAB,4,11.20,40,44.80
2687,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213692,ZEPTOL-CR 200MG 10TAB,4,17.20,40,68.80
2688,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213693,ZEPTOL-CR 300MG 10TAB,4,27.60,40,110.40
2689,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213694,ZEPTOL-CR 400MG 10TAB,4,35.40,40,141.60
2690,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213696,ZEROLAC POW 400GM,4,392.45,4,1569.80
2691,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213697,ZEROLAC POW 200GM,4,209.91,4,839.64
2692,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213700,ZEROSTAT SPACER DEVICE,4,240.36,4,961.44
2693,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213705,ZEST-AZ 30CAP,4,89.83,4,359.32
2694,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213706,ZEST ORAL DROP 15ML,4,0,4,0
2695,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213707,ZEST CHOC POW 200GM,4,209.12,4,836.48
2696,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213709,ZEST SYP 200ML,4,110.16,4,440.64
2697,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213747,ZIFI 200MG 10TAB,4,63.40,40,253.60
2698,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213748,ZIFI 50DT 10TAB,4,34.90,40,139.60
2699,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213749,ZIFI 50MG DRY SYP 30ML,4,31.74,4,126.96
2700,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213766,ZINCODERM CREAM 15GM,4,52.13,4,208.52
2701,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213767,ZINCODERM-G CREAM 15GM,4,14.04,4,56.16
2702,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213771,ZINCOFER 10TAB,4,28.70,40,114.80
2703,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213772,ZINCOFER LIQ 200ML,4,0,4,0
2704,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01326,NAYAK AGENCIES,213775,ZINCOPLEX 10CAP,4,67.50,40,270.00
2705,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213776,ZINCOREN E/DROP 10ML,4,41.31,4,165.24
2706,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213779,ZINCOVIT ORAL DROP 15ML,4,35.43,4,141.72
2707,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213780,ZINCOVIT SYP 200ML,4,93.39,4,373.56
2708,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,213781,ZINCULA E/DROP 10ML,4,0,4,0
2709,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),213782,ZINDA TILISMATH 15ML,4,101.56,4,406.24
2710,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),213783,ZINDA TILISMATH 5ML,4,43.30,4,173.20
2711,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01264,MOHAR MEDICAL AGENCIES,213786,ZINFATE 10TAB,4,26.20,40,104.80
2712,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213787,ZINGISOL LTN 15ML,4,35.40,4,141.60
2713,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213799,ZIPSYDON 20MG 10CAP,4,69.40,40,277.60
2714,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213800,ZIPSYDON 40MG 10CAP,4,127.90,40,511.60
2715,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213812,ZO 200MG 10TAB,4,40.10,40,160.40
2716,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213813,ZO E/DROP 5ML,4,34.93,4,139.72
2717,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01264,MOHAR MEDICAL AGENCIES,213815,ZOAMET PAED N/DROP,4,41.70,4,166.80
2718,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213823,ZOCEF 250MG 10TAB,4,264.90,40,1059.60
2719,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213825,ZOCEF 750MG INJ VIAL,4,94.64,4,378.56
2720,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213826,ZOCEF 250MG INJ VIAL,4,60.65,4,242.60
2721,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213827,ZOCEF 1.5GM INJ VIAL,4,194.83,4,779.32
2722,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213828,ZOCEF SYP 30ML,4,101.63,4,406.52
2723,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213830,ZOCON 200MG 2TAB,4,22.60,8,90.40
2724,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213831,ZOCON 50DT 4TAB,4,28.08,16,112.32
2725,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213832,ZOCON 100DT 4TAB,4,19.76,16,79.04
2726,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213833,ZOCON E/DROP 5ML,4,45.04,4,180.16
2727,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213834,ZOCON-T KIT TAB,4,48.83,4,195.32
2728,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213835,ZOCON-AS KIT TAB,4,89.75,4,359.00
2729,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213844,ZOLAX 0.25MG 10TAB,4,0,40,0
2730,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213845,ZOLAX 0.5MG 10TAB,4,0,40,0
2731,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213847,ZOLAX-SR 0.5MG 10TAB,4,26.30,40,105.20
2732,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S13466,SHREYES DISTRIBUTORS (SADASHIV PETH),213848,ZOLAX-SR 1MG 10TAB,4,38.50,40,154.00
2733,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18013,SUN PHARMA DISTRIBUTORS LIMITED (RBX),213856,ZOLE-F LTN 15ML,4,43.71,4,174.84
2734,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18013,SUN PHARMA DISTRIBUTORS LIMITED (RBX),213857,ZOLE-F OINT 15GM,4,66.86,4,267.44
2735,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18013,SUN PHARMA DISTRIBUTORS LIMITED (RBX),213859,ZOLE OINT 15GM,4,41.14,4,164.56
2736,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01733,ROYAL PHARMA(MULUND),213863,ZOLIPAX 0.50MG 10TAB,4,0,40,0
2737,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12960,SHREE FORMULATIONS,213865,ZOLPID 10MG 10TAB,4,54.60,40,218.40
2738,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213866,ZOMET 500MG 10TAB,4,5.80,40,23.20
2739,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213876,ZOPICON 7.5MG 10TAB,4,86.60,40,346.40
2740,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213885,ZOSERT 100MG 10TAB,4,121.50,40,486.00
2741,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213886,ZOSERT 50MG 10TAB,4,84.80,40,339.20
2742,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17995,SUN PHARMA DISTRIBUTORS LTD,213887,ZOSERT 25MG 10TAB,4,44.40,40,177.60
2743,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,213897,ZOVIRAX 200MG 5TAB,4,27.65,20,110.60
2744,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,213898,ZOVIRAX 400MG 10TAB,4,99.30,40,397.20
2745,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,213899,ZOVIRAX 800MG 5TAB,4,127.65,20,510.60
2746,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,213902,ZOVIRAX SYP 100ML,4,98.17,4,392.68
2747,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213903,ZOXAN 250MG 10TAB,4,13.10,40,52.40
2748,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213904,ZOXAN 500MG 10TAB,4,25.00,40,100.00
2749,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,213917,ZULCER 10CAP,4,0,40,0
2750,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,213918,ZULCER SYP 200ML,4,71.04,4,284.16
2751,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,213927,ZYCEL 100MG 10CAP,4,84.80,40,339.20
2752,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,213928,ZYCEL 200MG 10CAP,4,179.20,40,716.80
2753,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,213930,ZYCOLCHIN 10TAB,4,20.90,40,83.60
2754,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01494,PHARMA ASIA DISTRIBUTOR,213932,ZYLORIC 10TAB,4,13.80,40,55.20
2755,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,213934,ZYNCET 10MG 10TAB,4,12.30,40,49.20
2756,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00870,HUMAN CARE PHARMACEUTICALS,213936,ZYNCET SYP 60ML,4,25.99,4,103.96
2757,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,213938,ZYNICOR 5MG 20TAB,4,235.74,4,942.96
2758,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,213945,ZYRCOLD COUGH SYP 100ML,4,61.87,4,247.48
2759,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,213948,ZYRTEC 10TAB,4,13.50,40,54.00
2760,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S12382,DR REDDYS LABORATORIES LTD,213949,ZYRTEC SYP 60ML,4,27.40,4,109.60
2761,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213952,ZYTEE-RB LIQ BOTT 10ML,4,72.97,4,291.88
2762,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,213954,ZIFI 100DT 10TAB,4,50.70,40,202.80
2763,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,213978,POSEX-FORTE 20CAP,4,74.86,4,299.44
2764,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S03583,RAHUL DISTRIBUTORS PVT LTD (KARAD),213984,ULTRAFOLIN 5MG 10TAB,4,52.00,40,208.00
2765,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),214080,PANUM 40MG 10TAB,4,8.70,40,34.80
2766,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214107,SOMAGESIC-MR 10TAB,4,156.80,40,627.20
2767,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01733,ROYAL PHARMA(MULUND),214130,LOREL 1MG 10TAB,4,14.70,40,58.80
2768,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01733,ROYAL PHARMA(MULUND),214135,RELIDEP-PLUS H 10TAB,4,24.90,40,99.60
2769,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01733,ROYAL PHARMA(MULUND),214136,RELIDEP-PLUS 10TAB,4,36.10,40,144.40
2770,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S02017,SHREEJI DISTRIBUTORS(PHARMA) PVT LTD,214170,RITROD 10MG 10TAB,4,0,40,0
2771,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01438,PADAM DISTRIBUTORS,214182,SWAP 10TAB,4,37.70,40,150.80
2772,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S10248,ABBOTT HEALTHCARE PVT LTD (THANE),214198,VITAMIN-A CHEW 10TAB,4,5.60,40,22.40
2773,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214221,XYMEX-MPS 10TAB,4,24.20,40,96.80
2774,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,214234,TRIBEN-F 150MG 1TAB,4,0,4,0
2775,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00688,DOSHI BROTHERS,214237,GLUCOTROL-MF 10TAB,4,12.80,40,51.20
2776,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214256,PRICHEK 1MG 10TAB,4,24.00,40,96.00
2777,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214257,PRICHEK 2MG 10TAB,4,37.50,40,150.00
2778,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01289,N CHIMANLAL & CO PVT LTD,214267,GLIX-M 10TAB,4,0,40,0
2779,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01289,N CHIMANLAL & CO PVT LTD,214270,GLIX 40MG 10TAB,4,34.40,40,137.60
2780,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214279,MUSCODAC 10TAB,4,96.10,40,384.40
2781,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01036,KISHOR ENTERPRISE,214297,RABEZ 20MG 10TAB,4,31.60,40,126.40
2782,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S14266,JAY JAGANNATH ENTERPRISES,214321,NEERI 30TAB,4,84.90,120,339.60
2783,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214350,MIGRABETA-TR 60MG 10TAB,4,43.30,40,173.20
2784,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214356,VALPEX-CR 300MG 10TAB,4,0,40,0
2785,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S00339,ABBOTT INDIA LIMITED,214357,GANATON 50MG 10TAB,4,107.60,40,430.40
2786,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214363,MEGAPEN 500MG INJ VIAL,4,0,4,0
2787,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S03583,RAHUL DISTRIBUTORS PVT LTD (KARAD),214365,VEBA-PLUS 15TAB,4,31.50,60,126.00
2788,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01963,SHREE J RAMESH & COMPANY,214370,FIXON POW 15GM,4,27.39,4,109.56
2789,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),214376,YOGI KANTHIKA 15PILLS,4,6.70,4,26.80
2790,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214389,GLYCIPHAGE-SR 500MG 10TAB,4,16.00,40,64.00
2791,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S06513,ARYAN HOSPICARE,214406,HALLENS SUPP ADULT 5PC,4,61.07,4,244.28
2792,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S06513,ARYAN HOSPICARE,214407,HALLENS SUPP CHILD 5PC,4,82.79,4,331.16
2793,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S09042,STL PHARMA PVT LTD (BHIWANDI),214428,POTASSIUM PERMANGANTE BASSEIN 20GM,4,13.56,4,54.24
2794,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S05789,MEYER ORGANICS PVT LTD,214437,IMMUNACE 6TAB,4,50.34,24,201.36
2795,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214450,CIPLOX-TZ H 10TAB,4,63.50,40,254.00
2796,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214453,CALUTIDE 50MG 10TAB,4,258.60,40,1034.40
2797,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),214455,SUHAGRA 50MG 4TAB,4,7.80,16,31.20
2798,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S04692,ARHAM DISTRIBUTORS (KALBADEVI),214457,OKACET 10TAB,4,4.80,40,19.20
2799,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S18013,SUN PHARMA DISTRIBUTORS LIMITED (RBX),214463,MOX-P 500MG 15TAB,4,182.55,60,730.20
2800,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214471,TAXIM-O 50DT 10TAB,4,39.00,40,156.00
2801,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214472,TAXIM-O 100DT 10TAB,4,53.10,40,212.40
2802,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S01611,RAHUL DISTRIBUTORS PVT LTD,214495,LOTOR 500MG 5TAB,4,0,20,0
2803,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S08946,SKITES PHARMA PVT LTD (BHIWANDI),214503,PAUSE 500MG 10TAB,4,133.50,40,534.00
2804,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S08946,SKITES PHARMA PVT LTD (BHIWANDI),214516,NUSAR-ATN 10TAB,4,126.90,40,507.60
2805,503,WELLNESS FOREVER MEDICARE LIMITED ZEDC,S17213,ZYDUS HEALTHCARE LIMITED,214536,SALAZAR 10TAB,4,29.50,40,118.00
